#GENE	SYN_GERP
GSDMB	-0.7143241573033708
ORMDL3	0.4743513157894736
LRRC3C	-0.29118264044943826
GSDMA	-1.210165627118644
PSMD3	-0.6015257692307693
CSF3	-0.7663709401709401
MED24	-0.8740052525252524
THRA	2.669568281938326
NR1D1	0.37349247023809506
MSL1	3.8357567567567568
CASC3	0.21274123711340207
RAPGEFL1	-0.36253616071428574
WIPF2	-0.29779858156028366
CDC6	0.16450125
RARA	-0.31544827586206897
GJD3	-0.08971020408163266
TOP2A	0.3350469072164949
IGFBP4	1.0631388059701492
TNS4	-0.5066913624678664
CCR7	-0.3839883977900553
SMARCE1	0.37934444444444426
KRT222	-0.25248181818181814
KRT24	-1.60305
KRT25	-1.6482427230046948
KRT26	-2.0107771144278606
KRT27	-2.518981614349776
KRT28	-1.538269266055046
KRT10	-0.8737624595469256
TMEM99	-0.021456934306569333
KRT12	-0.8446732
KRT20	-1.3780439226519337
KRT23	-1.1828729885057472
KRT39	-0.18208653846153844
KRT40	-1.6728808510638298
KRTAP3-3	1.352048148148148
KRTAP3-2	1.2038115384615387
KRTAP3-1	0.2927551020408164
KRTAP1-5	0.09741571428571426
KRTAP1-4	0.5394163636363636
KRTAP1-3	0.012050704225352158
KRTAP1-1	0.18212368421052624
KRTAP2-1	1.3534671232876714
KRTAP2-2	1.3399999999999999
KRTAP2-3	0.6368013698630136
KRTAP2-4	1.0490410958904108
KRTAP4-7	0.057873846153846165
KRTAP4-8	0.11968000000000004
KRTAP4-9	0.09211999999999995
KRTAP4-11	0.23929487179487188
KRTAP4-12	-0.42270238095238094
KRTAP4-6	-1.045326744186046
KRTAP4-5	-0.43635833333333335
KRTAP4-4	-0.8554983333333335
KRTAP4-3	-0.8295666666666667
KRTAP4-2	-0.5188803571428571
KRTAP9-1	-1.0264288659793817
KRTAP9-2	-0.8807602702702703
KRTAP9-3	-0.9054890624999998
KRTAP9-8	-0.9219892537313432
KRTAP9-4	-0.9820359375
KRTAP9-9	-0.4189281690140845
KRTAP9-6	-0.9569406250000001
KRTAP9-7	-0.5180985294117647
KRTAP29-1	-0.46363625730994157
KRTAP16-1	-1.8131868840579712
KRTAP17-1	-2.60372
KRT33A	0.7670733695652174
KRT33B	0.5253994444444443
KRT34	1.0401192513368984
KRT31	0.6171638341968912
KRT37	-0.55955
KRT38	-1.1493458962264151
KRT32	-0.7005577464788731
KRT35	-0.8631513513513515
KRT36	-0.1409475982532751
KRT13	-0.8300380508474576
KRT15	-0.812661233480176
KRT19	-0.6802195238095239
KRT9	-1.6617426602564103
KRT14	0.48202286324786325
KRT16	-0.12830635593220338
KRT17	-0.17664694835680753
JUP	-0.7066482587064677
EIF1	3.1194186046511634
GAST	-1.1207109433962266
HAP1	-0.97783399339934
LEPREL4	-0.7849123809523811
FKBP10	-0.7499881578947368
NT5C3B	-0.8471155737704918
KLHL10	0.17891902834008103
KLHL11	-1.889750788643533
ACLY	-1.2265330258302583
CNP	-1.081985096153846
DNAJC7	0.10850447368421057
NKIRAS2	-0.7912934782608694
DHX58	-1.185590031152648
KAT2A	-0.5997624999999999
HSPB9	-0.9356303370786516
RAB5C	0.8265872000000001
KCNH4	0.13627564322469984
HCRT	-1.1482989690721648
GHDC	-0.7798666666666667
STAT5B	-0.602666472303207
STAT5A	-1.1030420786516855
STAT3	-1.1383062345679014
PTRF	0.126792118226601
ATP6V0A1	-0.40080977077363894
NAGLU	-0.8836767924528303
HSD17B1	-1.6398302475247524
COASY	-0.39513938650306746
MLX	0.7170451127819549
PSMC3IP	-0.07528749999999998
FAM134C	0.7016451219512194
TUBG1	0.6100529468599033
TUBG2	0.43894230769230774
PLEKHH3	-0.3746609900990099
CCR10	-0.46449254901960785
CNTNAP1	-1.4291431292517007
EZH1	-0.5047219471947194
RAMP2	-0.679075824175824
VPS25	1.0786930555555556
WNK4	-0.5741336906377205
COA3	-1.1265692307692305
CNTD1	-0.3280083333333333
BECN1	0.8267296089385475
PSME3	2.33109705882353
AOC2	-0.882582798053528
AOC3	-0.7093317980295566
G6PC	-0.7113554913294798
PTGES3L-AARSD1	-0.031085261194029844
AARSD1	-0.2402982412060302
PTGES3L	0.5959769230769231
RUNDC1	-0.6226562917933132
RPL27	0.3275936507936508
IFI35	-1.5856197368421052
VAT1	-0.5393177056277055
RND2	0.3532809917355371
BRCA1	0.6656213258110014
NBR1	0.3528836902050114
TMEM106A	-0.21561317829457363
ARL4D	-2.144812327586207
DHX8	-0.9197118545454546
ETV4	0.26484937238493717
MEOX1	-0.773781679389313
SOST	-0.30541433333333323
DUSP3	-0.03094576470588245
C17orf105	-0.9602142857142856
MPP3	-1.1733253429602888
CD300LG	-0.8150619791666666
MPP2	-1.387452920962199
PPY	-0.9866732142857143
PYY	-0.27301333333333333
NAGS	-1.1652566453674122
TMEM101	-0.5517267605633804
LSM12	3.263142857142858
G6PC3	-0.5252536458333333
HDAC5	0.26114021812080535
C17orf53	-0.9109490628571429
ASB16	-1.6860069597069598
TMUB2	0.11406250000000007
ATXN7L3	0.412970205479452
UBTF	-0.21012170818505338
SLC4A1	-0.709977435387674
RUNDC3A	0.10853196347031956
SLC25A39	-0.7575681818181818
GRN	-1.4123185964912282
FAM171A2	-0.39076429616087754
ITGA2B	-0.9175490956521739
GPATCH8	-0.10743717142857144
FZD2	0.21849611650485432
C17orf104	2.1853971428571426
CCDC43	-0.26767
DBF4B	-0.41843418530351434
ADAM11	-0.10562623762376239
GJC1	-0.30483151515151513
HIGD1B	-0.733678846153846
EFTUD2	-0.7353824719101124
CCDC103	-1.6145445378151262
GFAP	-0.50435990990991
KIF18B	-0.6925224634655532
C1QL1	-0.0827703947368421
DCAKD	-0.6057178861788618
NMT1	0.7634794036697248
ACBD4	0.4008339181286551
HEXIM1	0.27052546583850934
HEXIM2	-1.4120621830985918
FMNL1	-0.7038813588850173
SPATA32	-1.627788043478261
ARHGAP27	-1.0114439285714285
PLEKHM1	-0.7270173231357552
CRHR1	0.24780089285714282
SPPL2C	-1.2320920103092783
MAPT	-0.748592841163311
STH	-1.1224253968253968
KANSL1	1.31844623655914
ARL17B	-0.45582469135802467
LRRC37A	-0.755190760998811
LRRC37A2	-1.1477982317801672
ARL17A	-0.06225061728395057
NSF	-0.33588798076923077
WNT3	0.20359884393063585
WNT9B	-0.5046732323232322
GOSR2	0.3453963855421688
RPRML	0.9721298701298701
CDC27	2.6142768786127166
MYL4	-0.9009865979381445
ITGB3	0.11615592286501379
EFCAB13	0.38463974763406944
NPEPPS	1.6760496487119438
KPNB1	1.200798971722365
TBKBP1	-0.6088364179104477
TBX21	-0.9825880546075085
OSBPL7	-1.358087857142857
MRPL10	-0.821472602739726
LRRC46	-0.5412730061349693
SCRN2	-0.9873414847161573
SP6	-0.00538844036697252
SP2	-0.8107431764705884
PNPO	-0.78425
PRR15L	-2.1595416666666662
CDK5RAP3	-0.5185952991452992
NFE2L1	0.42219663212435243
CBX1	0.5709239436619719
SNX11	-1.4182846153846151
SKAP1	0.2974770992366413
HOXB1	-0.9009219526627219
HOXB2	0.17385476190476193
HOXB3	0.7827662698412697
HOXB4	1.2517248275862072
HOXB5	2.671394117647059
HOXB6	0.9314723214285714
HOXB7	1.2536155963302753
HOXB8	1.1851339285714286
HOXB9	1.9552633333333334
PRAC1	0.28287999999999996
HOXB13	-0.867075471698113
TTLL6	-1.0427532212885153
CALCOCO2	-0.17384507042253516
ATP5G1	1.2623315789473684
UBE2Z	1.2152189784946237
SNF8	0.06846999999999996
GIP	-0.14192188405797096
IGF2BP1	-1.5142631954887216
B4GALNT2	-0.9765427083333333
GNGT2	-0.3085652173913043
ABI3	-1.6074497737556561
PHOSPHO1	0.6969938650306748
ZNF652	0.1112991803278689
PHB	-1.8763075342465754
NGFR	-1.2338539748953976
NXPH3	0.4183840000000001
SPOP	1.7910417721518987
SLC35B1	1.0162306122448979
FAM117A	0.5016327205882353
KAT7	0.6019160156250001
TAC4	-0.9693810344827587
DLX4	-0.6543328873239438
DLX3	0.2278962420382165
ITGA3	-0.2207778407079645
PDK2	-0.11163497409326435
SAMD14	-0.4182019920318725
SGCA	-1.0118676724137932
COL1A1	0.8343883833494675
TMEM92	-1.4789053086419752
XYLT2	-0.35913065539112055
MRPL27	0.13900689655172413
EME1	-1.392963670411985
LRRC59	-0.21255454545454558
ACSF2	-0.6706394630872483
CHAD	-0.42523783783783775
RSAD1	-0.9939430711610486
MYCBPAP	-1.472978587196468
EPN3	-0.6083549071618036
SPATA20	-1.2006218527315915
CACNA1G	0.13042181448331977
ABCC3	-0.8942423456790123
ANKRD40	0.24183352272727265
LUC7L3	1.4991542857142859
WFIKKN2	-1.0292304498269897
TOB1	0.968135135135135
SPAG9	0.28616932203389833
NME1	-1.5382619047619044
NME1-NME2	-1.45476
NME2	-1.45476
MBTD1	1.7251146153846153
UTP18	-0.155795918367347
CA10	1.2174230652173914
C17orf112	-0.6469740740740741
KIF2B	-2.300201944444444
TOM1L1	-0.13436039603960395
COX11	-0.25967338235294113
STXBP4	0.38071874999999994
HLF	-0.04966521739130447
MMD	1.0559377358490565
TMEM100	-1.8151044776119403
PCTP	-1.1845761363636365
ANKFN1	1.0670258750000001
NOG	0.9272242187499998
C17orf67	-2.090441463414634
DGKE	-0.2596180816326531
TRIM25	-1.477397222222222
COIL	-1.6193450557620819
SCPEP1	-1.2801675925925926
AKAP1	-1.9271346956521738
MSI2	1.3634390243902441
CCDC182	-1.8156166666666662
MRPS23	-0.3412310344827585
CUEDC1	-0.9355880829015543
VEZF1	2.8574016
SRSF1	2.830984962406015
DYNLL2	2.51451724137931
OR4D1	-0.8407455128205131
OR4D2	-0.13213658536585365
EPX	-0.4913179210526315
MKS1	-0.4475531135531135
LPO	-0.5678243909348443
MPO	-0.6621606598984772
BZRAP1	-0.4191370622568093
SUPT4H1	-0.01487218181818184
RNF43	0.2705943793911007
HSF5	1.687446835443038
MTMR4	0.5669128390596746
SEPT4	1.3916798206278027
C17orf47	-0.011559731543624163
TEX14	-0.4703448270440252
RAD51C	1.075629885057471
PPM1E	1.4238002040816329
TRIM37	1.204125806451613
SKA2	1.3259954545454544
PRR11	-0.24949080459770115
SMG8	0.16230851063829793
GDPD1	1.4674776923076924
YPEL2	1.9130826086956523
DHX40	1.772241873015873
CLTC	1.1554819241982506
PTRH2	0.8167
VMP1	2.1743423529411765
TUBD1	0.6395057865168539
RPS6KB1	2.9730483549783555
RNFT1	2.0729763005780346
HEATR6	-0.6739948186528497
CA4	-1.5257324675324677
USP32	1.2434401943198805
C17orf64	-0.8441415841584158
APPBP2	2.0518131355932203
PPM1D	0.5854747540983607
BCAS3	0.6330600211864407
TBX2	-0.3534014778554778
C17orf82	-1.015629142857143
TBX4	-0.7091032374100719
NACA2	0.16025714285714288
BRIP1	1.0532458417849897
INTS2	1.1823443820224717
MED13	2.6894393583415597
EFCAB3	0.6321605494505496
METTL2A	-0.6262236842105263
TLK2	1.696443205574913
MRC2	-0.365046051502146
MARCH10	-0.6965337313432836
TANC2	0.43437223458038426
CYB561	-1.3998103448275863
ACE	-0.776665774877651
KCNH6	-0.33608202312138724
TACO1	-0.6682125874125875
MAP3K3	0.3948440677966102
LIMD2	-0.35216428571428565
STRADA	0.041331083743842326
CCDC47	0.35000755813953494
DDX42	0.7073128878281623
FTSJ3	-0.5012797900262468
PSMC5	-1.073107037037037
SMARCD2	0.2972323631768953
CSH2	-0.136648514851485
GH2	-0.5620444444444445
CSH1	-0.15668683168316835
CSHL1	-0.1067794117647059
GH1	-0.24511372549019614
CD79B	-0.32298019801980193
SCN4A	-0.08093361963190185
C17orf72	-1.8979163120567375
ICAM2	-1.7095879432624113
ERN1	-0.9182924210526315
TEX2	-0.09972011385199232
POLG2	-0.9151350710900474
DDX5	2.286554826254826
CEP95	-0.054219871794871824
SMURF2	1.4417078688524592
LRRC37A3	-0.7931286924019608
GNA13	0.052314193548387
RGS9	-1.1285355704697986
AXIN2	-1.195825
CEP112	-0.5273455128205128
APOH	-1.827831847133758
PRKCA	-1.7466746268656717
CACNG5	-0.9963653333333333
CACNG4	-0.6335049382716048
CACNG1	-0.8708899082568806
HELZ	0.6989807565064479
PSMD12	-0.09198011695906433
PITPNC1	-0.23367943262411356
NOL11	-0.791442857142857
BPTF	-0.3751973488372093
C17orf58	-1.0574619047619047
KPNA2	-0.8119240157480315
AMZ2	-1.2081215714285716
ARSG	-2.3769097472924186
SLC16A6	-3.0423686507936507
WIPI1	-1.591199086757991
PRKAR1A	-1.7081932352941176
FAM20A	-0.7901644444444444
ABCA8	-1.6065744677661171
ABCA9	-1.2910713589364846
ABCA6	-0.8993259489633173
ABCA10	-1.7814670016750416
ABCA5	0.32781521060842433
MAP2K6	-0.5449767123287671
KCNJ16	-4.801639534883721
KCNJ2	-3.4159661235955054
SOX9	0.19055521235521242
SLC39A11	-1.599416748768473
SSTR2	-0.4099172413793104
COG1	-2.4820846153846157
FAM104A	-0.5038027272727273
C17orf80	-1.2820144444444443
CPSF4L	-0.6862455882352941
CDC42EP4	-1.4792168341708545
SDK2	-1.094936846615253
RPL38	-1.8442758620689657
TTYH2	-0.9287785714285715
DNAI2	-1.75457265625
KIF19	-1.3318065259117082
BTBD17	-0.39395006896551726
GPR142	-0.6843882129277566
GPRC5C	0.06595236363636363
CD300A	-1.5675402515723271
CD300C	-1.6069579999999999
CD300LD	-1.477527669902913
C17orf77	-1.4706678861788616
CD300E	-1.480402631578947
RAB37	0.24003773584905666
CD300LF	-2.0860790540540544
SLC9A3R1	0.24245134408602145
NAT9	-0.8288967391304349
TMEM104	-0.5113348314606743
GRIN2C	-0.4613843273231623
FDXR	-0.546346025236593
FADS6	-1.0280839378238342
USH1G	0.6816368852459017
OTOP2	-0.329101089108911
OTOP3	-0.363608504398827
HID1	-0.5208938480392156
CDR2L	-0.6604618421052634
ICT1	-1.2145287356321843
KCTD2	-0.6102447552447552
ATP5H	-0.5383766666666666
SLC16A5	-0.6852159154929579
ARMC7	-1.2431495327102806
NT5C	-0.1090933663366337
HN1	1.4428905617977528
SUMO2	3.3428181818181812
NUP85	-1.7022522336769759
GGA3	-0.8958010582010582
MRPS7	-1.942820353982301
MIF4GD	0.012858474576271206
SLC25A19	-1.25623875
GRB2	0.6454880952380952
KIAA0195	-0.509597575322812
CASKIN2	-1.6729023892617447
TSEN54	-0.1632373703703704
LLGL2	-1.2079654200357783
RECQL5	-0.7940360887096775
SMIM5	-1.5784390243902438
SMIM6	-1.8420307692307694
SAP30BP	-0.3414072463768116
ITGB4	-0.8394758947368421
GALK1	-1.0224552742616033
H3F3B	-1.6016183098591554
UNK	0.36052968369829685
UNC13D	-0.7508357996485061
WBP2	-0.20264142857142858
TRIM47	-1.0446906593406593
TRIM65	-0.9331832517482519
MRPL38	-0.3460064467005075
FBF1	-1.3522799027303753
ACOX1	-1.3937168686868686
TEN1	-1.0631728813559322
CDK3	-1.0637680272108843
EVPL	-0.9801073205257835
SRP68	-2.2442018382352944
ZACN	-1.0868484444444444
GALR2	-0.4112064634146342
EXOC7	-0.03760467289719636
FOXJ1	-0.08588801652892565
RNF157	-1.3771894736842105
UBALD2	-1.139922222222222
QRICH2	-2.508440212264151
PRPSAP1	-1.527501047120419
SPHK1	-1.348211262798635
UBE2O	-0.9711510108864697
AANAT	-0.6535613138686132
RHBDF2	-0.7954222716627636
CYGB	0.08076288659793819
PRCD	0.19882758620689653
ST6GALNAC2	-1.3910673333333332
ST6GALNAC1	-2.3957146366782003
MXRA7	-0.46806016949152546
JMJD6	-1.5918232954545453
METTL23	-0.5407738095238096
SRSF2	-0.8492091549295773
MFSD11	-1.4214829268292684
MGAT5B	-0.45103333333333334
SEC14L1	-2.7507661392405063
SEPT9	-1.274859375
TNRC6C	0.2231318308351178
TMC6	-0.8454640271493212
TMC8	-0.625940606060606
C17orf99	-1.136502205882353
SYNGR2	-0.6397304310344829
TK1	-1.8547564102564107
AFMID	-1.8297127866666665
BIRC5	-2.2332902941176473
TMEM235	-0.42406350364963513
SOCS3	-0.12242480000000003
PGS1	-1.198532727272727
CYTH1	-2.8547114864864866
USP36	-2.3130390763765547
TIMP2	-0.33773958333333337
LGALS3BP	-0.9825799333333333
CANT1	-1.7646684466019418
C1QTNF1	-1.706803149606299
ENGASE	-1.7059131794871796
RBFOX3	-0.24541795454545456
ENPP7	-1.1673737288135593
CBX2	-2.5108810169491522
CBX8	-0.6969218883495146
CBX4	-1.0530482006920416
TBC1D16	-1.7363855297157624
CCDC40	-2.316623171717172
GAA	-1.6185211654135336
EIF4A3	-2.9002871508379893
CARD14	-1.117112681912682
SGSH	-1.4581466666666667
SLC26A11	-1.6991199475065617
RNF213	-3.4841092199824715
ENDOV	-0.9773815476190477
NPTX1	-0.08499210526315787
RPTOR	-2.7173878648233485
CHMP6	-0.8659375
BAIAP2	-1.2722081481481484
AATK	-2.241550948192771
AZI1	-1.6074535820895524
ENTHD2	-2.136489741100324
C17orf89	-0.6089063829787236
SLC38A10	-2.556544880763116
TMEM105	-0.378
ACTG1	-1.6559643243243245
FSCN2	-1.4027658620689656
C17orf70	-1.9031682835820896
NPLOC4	-2.7137111111111114
PDE6G	-0.7174523809523808
OXLD1	-1.2736650602409638
CCDC137	-1.9490777777777777
ARL16	-1.0412114782608695
HGS	-2.3202780361757105
MRPL12	-1.9133300000000002
SLC25A10	-1.4258913793103447
GCGR	-0.784028629032258
FAM195B	0.20182708333333332
PPP1R27	-1.4841950617283952
P4HB	-2.4505092165898623
ARHGDIA	-2.065208791208791
ALYREF	-1.7170884615384614
ANAPC11	0.7087461538461538
NPB	-1.3968887640449439
PCYT2	-1.4840696335078534
SIRT7	-1.398233644859813
MAFG	-0.0963157894736842
PYCR1	-1.339068817204301
MYADML2	-1.334313846153846
NOTUM	-0.7880361538461538
ASPSCR1	-1.5065221259842518
STRA13	-1.0281555555555555
LRRC45	-1.3047092638036812
RAC3	-1.3348576923076922
DCXR	-2.1694093959731546
RFNG	-1.3049692268041235
GPS1	-1.0542843951612901
DUS1L	-1.538189513274336
FASN	-2.0149878254750178
SLC16A3	-1.8867475177304962
CSNK1D	-0.4290913461538462
CD7	-1.0482206451612905
SECTM1	-1.25213
TEX19	-2.319006578947368
UTS2R	-1.2643560439560442
OGFOD3	-2.25767701754386
HEXDC	-1.542247477744807
C17orf62	-0.9868287234042554
NARF	-2.442295588235294
FOXK2	-2.0573224371859293
WDR45B	-1.532586666666667
RAB40B	-1.9376294520547948
FN3KRP	-2.19403125
FN3K	-1.8597278911564625
TBCD	-2.754896460264901
ZNF750	-4.709618768844221
B3GNTL1	-2.678029479768786
METRNL	-1.85506384180791
USP14	1.7771297979797982
THOC1	1.4509173333333334
COLEC12	-1.27942823880597
CETN1	-2.7605272727272725
CLUL1	-0.7031442763157895
TYMS	-0.5492482269503546
ENOSF1	-1.7641770408163264
YES1	0.973551867219917
ADCYAP1	0.5259693877551022
METTL4	0.3917935135135135
NDC80	0.37805941176470587
SMCHD1	0.8926985166872682
EMILIN2	-2.3319241312741315
LPIN2	-2.25779575
MYOM1	-1.0885322081218276
MYL12A	-1.701289655172414
MYL12B	-2.775177419354839
TGIF1	-0.9314760569105692
DLGAP1	0.21916809421841538
C18orf42	1.2301666666666666
ZBTB14	-3.956756097560975
EPB41L3	-1.217069245647969
TMEM200C	-0.38176189258312015
L3MBTL4	-1.1020133858267718
C18orf64	-0.8391718309859154
ARHGAP28	-1.1064071129707111
LAMA1	-2.913431901358113
LRRC30	-1.6140921985815606
PTPRM	-1.785017611694153
RAB12	0.004057000000000061
SOGA2	-1.5860056084656085
NDUFV2	0.8285042016806724
ANKRD12	1.0184393210749645
TWSG1	-3.0981573033707863
RALBP1	-1.812983164556962
PPP4R1	-1.5576840909090908
RAB31	-2.124509638554217
TXNDC2	-1.3993990254237292
VAPA	1.5475437037037039
APCDD1	-1.7147836734693878
NAPG	-2.6019557251908405
GNAL	-1.1902652849740936
CHMP1B	-0.02862093023255806
MPPE1	-2.8004316574585637
IMPA2	-1.815922580645161
ANKRD62	-0.44386898305084743
CIDEA	-1.8523833333333337
TUBB6	-1.8047438679245287
AFG3L2	-1.2779352941176474
SLMO1	-1.9183543209876546
SPIRE1	-0.8145226086956521
PSMG2	-0.8426712
CEP76	-0.20578896103896108
PTPN2	1.1429303797468355
SEH1L	1.2123393939393938
CEP192	-0.8030517953736654
LDLRAD4	-1.0403285714285715
FAM210A	-0.6857299212598426
RNMT	0.5366934355828221
MC5R	-1.7052456953642383
MC2R	-1.6530363636363639
ZNF519	-0.2983148148148148
POTEC	-0.30359896907216494
ANKRD30B	-0.29659555765595463
ROCK1	1.338766224256293
GREB1L	0.06510243488108722
ESCO1	1.373073851132686
SNRPD1	0.31715517241379315
ABHD3	-0.6924721052631578
MIB1	0.6771871396895788
GATA6	-0.0650223896103896
CTAGE1	-0.022852852348993306
RBBP8	1.5830886227544911
CABLES1	0.03502357848837215
TMEM241	-0.07581314685314695
RIOK3	0.663126
C18orf8	-2.4403831578947366
NPC1	-2.3000314814814815
ANKRD29	-1.3286440251572327
LAMA3	-1.50564652
TTC39C	0.05881475409836057
CABYR	0.802396551724138
OSBPL1A	-1.1263818181818182
IMPACT	-0.39566589285714293
HRH4	-0.9852672316384181
ZNF521	-2.0703751004016064
SS18	0.7849802259887005
PSMA8	0.17736486486486483
TAF4B	0.30613598782961465
KCTD1	0.4005236842105264
AQP4	-0.31314534161490687
CHST9	-0.5799246753246754
CDH2	-1.4242299277108434
DSC3	-1.662420304568528
DSC2	-2.3900296568627453
DSC1	-1.3628546666666668
DSG1	-1.3396800829875517
DSG4	-1.6886871940928267
DSG3	-1.8294999401197605
DSG2	-2.3554372368421053
TTR	-1.9075287356321837
B4GALT6	0.46027908496732023
SLC25A52	-0.36764940740740737
TRAPPC8	1.3408577190082644
RNF125	-0.22522727272727272
RNF138	2.2960548387096775
GAREM	-1.0969502325581397
MEP1B	-1.178540774647887
KLHL14	1.1160541806020066
CCDC178	-0.8925373584905659
ASXL3	-1.1523603422756707
NOL4	0.7454800746268655
DTNA	-0.097142901234568
MAPRE2	0.19194736842105262
ZNF397	0.02113406593406593
ZSCAN30	-0.11741813186813185
ZNF24	-0.03793594771241831
ZNF396	-0.5352460937500001
INO80C	-0.7919661016949152
GALNT1	1.3938264414414416
C18orf21	-0.4954652631578947
RPRD1A	1.414357251908397
SLC39A6	0.1851080906148867
ELP2	0.13074642857142857
MOCOS	-1.5148255324074074
FHOD3	-1.1517970106221547
TPGS2	0.5367922535211268
KIAA1328	0.7314039754098359
CELF4	1.9753058091286309
PIK3C3	0.03984523121387281
RIT2	0.5919285714285714
SYT4	0.1968152247191011
SETBP1	-0.14425355704697987
SLC14A2	-0.8348714675052411
SLC14A1	-0.9587067381974248
SIGLEC15	-0.3376163461538461
EPG5	-0.8912391085613415
PSTPIP2	0.18521250000000006
ATP5A1	0.5049190344827587
HAUS1	0.18617657657657666
C18orf25	1.2865970149253732
RNF165	1.7130349112426035
LOXHD1	-0.6918868710359408
ST8SIA5	0.581529012345679
PIAS2	1.696808480565371
KATNAL2	-0.177004854368932
TCEB3CL2	-0.9332999348534202
TCEB3CL	-1.5674373289902281
TCEB3C	-1.0751850162866452
TCEB3B	-1.3907445552560647
HDHD2	-0.1183697478991598
IER3IP1	1.4517619047619046
SKOR2	0.08699208633093516
SMAD2	0.694826886792453
ZBTB7C	-0.05203315068493146
CTIF	-0.23250250000000006
SMAD7	2.65460811965812
DYM	-1.2474659430604982
C18orf32	1.2502
RPL17-C18orf32	-0.5621885416666668
RPL17	-1.77317012987013
LIPG	-1.3165815315315312
ACAA2	-1.4766400990099011
MYO5B	-0.7377319156626507
CCDC11	-1.0719248630136988
MBD1	0.6438332386363637
CXXC1	-0.7194066885245901
SKA1	-0.27076179775280895
MAPK4	-1.3040818339100344
MRO	-0.25009523809523804
ME2	0.29536130434782604
ELAC1	-1.0526678160919543
SMAD4	1.2167083665338645
MEX3C	1.2588817402597403
DCC	-0.25956902666666665
MBD2	1.4654273542600897
POLI	0.03477045751633988
STARD6	1.8040744444444443
C18orf54	1.1831291666666666
DYNAP	-1.4615481904761904
RAB27B	0.08212777777777783
CCDC68	-0.2316987387387388
TCF4	1.252597606382979
TXNL1	1.6192482456140351
WDR7	-1.3443367782426778
BOD1L2	-0.6627318181818181
ST8SIA3	2.8632658227848102
ONECUT2	1.1488482517482517
FECH	-1.6390773711340205
NARS	-2.43708407079646
ATP8B1	-1.9714942418426105
NEDD4L	-0.8905887323943662
ALPK2	-1.8001556714876032
MALT1	-1.2343025360230546
ZNF532	-2.2611633663366337
SEC11C	-0.05243452380952399
GRP	-0.3732625
RAX	-0.5592171945701359
CPLX4	-2.750845833333333
LMAN1	-0.5642122065727697
CCBE1	-1.2044945145631067
PMAIP1	-1.5525714285714287
MC4R	-2.1173057142857137
CDH20	-0.6958871934604904
RNF152	-0.6872747663551402
PIGN	0.020298536585365796
KIAA1468	1.2358510090090091
TNFRSF11A	-1.2910398557692309
ZCCHC2	-0.39938729857819905
PHLPP1	-0.5812272204125949
BCL2	0.4528151079136691
KDSR	-1.5919939759036148
VPS4B	-1.4615771144278606
SERPINB5	-1.4107284768211918
SERPINB12	-2.007173202614379
SERPINB13	-2.427502679738562
SERPINB4	-2.3800336250000003
SERPINB3	-1.9620706666666667
SERPINB7	-2.1704083870967743
SERPINB2	-1.6942463276836157
SERPINB10	-1.36891875
HMSD	-2.0474245614035085
SERPINB8	-2.974406164383562
CDH7	-2.724776780626781
CDH19	-1.9210868421052631
DSEL	-1.0465803515856238
TMX3	-0.8025372067039106
CCDC102B	-1.9673092592592596
DOK6	-2.1254765624999994
CD226	-2.4573960139860143
RTTN	-2.1700466030150753
SOCS6	-3.7602438524590163
CBLN2	0.18268467741935476
NETO1	-0.9351985981308413
FBXO15	-2.143969523809524
TIMM21	-1.8516916666666665
CYB5A	-2.3919184905660376
C18orf63	0.02447462121212119
FAM69C	-1.4961586046511626
CNDP2	-2.868615525114155
CNDP1	-3.6017127346938778
ZNF407	-2.929206816753927
ZADH2	-2.271633789954338
TSHZ1	-2.1146471544715446
SMIM21	-1.1522000000000001
ZNF236	-3.981980082840237
MBP	-0.2923936170212766
GALR1	-0.4580874316939893
SALL3	-2.6696911717709724
ATP9B	-2.5839706666666666
NFATC1	-2.1301628301886795
CTDP1	-2.9787181274900396
KCNG2	-0.01377278688524587
PQLC1	-0.8566400662251654
HSBP1L1	-0.5847419354838709
TXNL4A	-3.535396226415094
RBFA	-2.4645351515151512
ADNP2	-3.6279813769363165
PARD6G	-1.8091903669724771
DEFB125	-1.2508921052631579
DEFB126	-1.862971186440678
DEFB127	-0.34414634146341455
DEFB128	-1.282705882352941
DEFB129	-0.7720769230769231
DEFB132	-1.5302642857142854
C20orf96	-0.6670676470588236
ZCCHC3	-0.17596409090909093
SOX12	1.1726940217391304
NRSN2	-1.067629203539823
TRIB3	-1.6184266816143498
RBCK1	-0.7948246963562752
TBC1D20	-0.0643505154639175
CSNK2A1	2.4081061875000005
TCF15	1.2989152671755726
SRXN1	-1.7972729411764707
SCRT2	0.4927342458100558
SLC52A3	-0.5321762765957447
FAM110A	-1.8100993034825872
ANGPT4	-0.49538975431034477
RSPO4	-0.7984727272727272
PSMF1	0.3331021126760563
TMEM74B	-0.0018816455696203088
C20orf202	-0.9671305084745763
RAD21L1	1.5953422051282051
SNPH	-0.7812957854406131
SDCBP2	-1.0087873417721518
FKBP1A	1.9333392857142857
NSFL1C	0.9150595321637428
SIRPB2	-0.4342062569832402
SIRPD	-0.9420650485436893
SIRPB1	-1.0111110599078341
SIRPG	-0.4690808490566038
SIRPA	-0.6064976383763838
PDYN	-0.9642780487804878
STK35	1.580708445945946
TGM3	-1.0102039877300615
TGM6	-0.2485825581395349
